2.64	112.533	0	0	1.18216	0.0690001	2.13343	0.0505418	3.15615	0.0591491	4.14646	0.0554785	5.09991	0.0378429	8.74023	-0.866279	9.30246	-0.688198	9.86453	4.61609	10.3089	1.64585	10.9392	1.35583	11.48	4.45119	12	0
2.67	112.533	0	0	1.18423	0.0690001	2.13495	0.0505418	3.15793	0.0591491	4.14813	0.0554785	5.10104	0.0378429	8.71424	-0.866279	9.28181	-0.688198	9.92476	1.87433	10.4495	4.84457	10.9799	1.35583	11.6136	4.45119	12	0
2.7	112.533	0	0	1.1863	0.0690001	2.13646	0.0505418	3.1597	0.0591491	4.14979	0.0554785	5.10218	0.0378429	8.68825	-0.866279	9.26117	-0.688198	9.98099	1.87433	10.5794	1.08746	11.0338	4.57621	11.7471	4.45119	12	0
2.73	112.533	0	0	1.18837	0.0690001	2.13798	0.0505418	3.16148	0.0591491	4.15146	0.0554785	5.10331	0.0378429	8.66226	-0.866279	9.24052	-0.688198	10.0372	1.87433	10.6121	1.08746	11.1711	4.57621	11.6794	-4.45119	12	0
2.76	112.533	0	0	1.19044	0.0690001	2.1395	0.0505418	3.16325	0.0591491	4.15312	0.0554785	5.10445	0.0378429	8.63627	-0.866279	9.21988	-0.688198	10.0934	1.87433	10.6447	1.08746	11.1214	-3.75678	11.7639	5.27062	12	0
2.79	112.533	0	0	1.19251	0.0690001	2.14101	0.0505418	3.16503	0.0591491	4.15478	0.0554785	5.10558	0.0378429	8.61029	-0.866279	9.19923	-0.688198	10.1226	-3.66758	10.5919	2.33616	11.109	0.71483	11.638	-5.27062	12	0
2.82	112.533	0	0	1.19458	0.0690001	2.14253	0.0505418	3.1668	0.0591491	4.15645	0.0554785	5.10672	0.0378429	8.5843	-0.866279	9.17858	-0.688198	10.0126	-3.66758	10.6026	-5.35992	11.0978	1.78644	11.5774	1.17525	12	0
2.85	112.533	0	0	1.19665	0.0690001	2.14404	0.0505418	3.16857	0.0591491	4.15811	0.0554785	5.10785	0.0378429	8.55831	-0.866279	9.15794	-0.688198	9.90254	-3.66758	10.4418	-5.35992	11.1514	1.78644	11.6126	1.17525	12	0
2.88	112.533	0	0	1.19872	0.0690001	2.14556	0.0505418	3.17035	0.0591491	4.15978	0.0554785	5.10899	0.0378429	8.53232	-0.866279	9.13729	-0.688198	9.79251	-3.66758	10.281	-5.35992	11.205	1.78644	11.6479	1.17525	12	0
2.91	112.533	0	0	1.20079	0.0690001	2.14708	0.0505418	3.17212	0.0591491	4.16144	0.0554785	5.11012	0.0378429	8.50633	-0.866279	9.11665	-0.688198	9.68035	-5.22974	10.1227	-3.5374	11.2443	1.22226	11.6997	1.83345	12	0
2.94	112.533	0	0	1.20286	0.0690001	2.14859	0.0505418	3.1739	0.0591491	4.16311	0.0554785	5.11126	0.0378429	8.48034	-0.866279	9.08249	-5.57909	9.53504	-1.03755	10.0165	-3.5374	11.281	1.22226	11.7547	1.83345	12	0
2.97	112.533	0	0	1.20493	0.0690001	2.15011	0.0505418	3.17567	0.0591491	4.16477	0.0554785	5.11239	0.0378429	8.45436	-0.866279	8.91512	-5.57909	9.47299	-3.34511	9.94649	-0.845251	11.3108	-1.5984	11.7582	1.45732	12	0
3	112.533	0	0	1.207	0.0690001	2.15163	0.0505418	3.17745	0.0591491	4.16644	0.0554785	5.11353	0.0378429	8.42134	-1.14081	8.92885	-3.87719	9.41817	3.03992	9.92113	-0.845251	11.2629	-1.5984	11.758	-1.45732	12	0
3.03	112.533	0	0	1.20907	0.0690001	2.15314	0.0505418	3.17922	0.0591491	4.1681	0.0554785	5.11466	0.0378429	8.38627	-1.30021	8.84085	1.43617	9.45989	-0.546392	9.95349	3.33878	11.2149	-1.5984	11.7143	-1.45732	12	0
3.06	112.533	0	0	1.21114	0.0690001	2.15466	0.0505418	3.181	0.0591491	4.16976	0.0554785	5.1158	0.0378429	8.34726	-1.30021	8.88394	1.43617	9.4435	-0.546392	10.0537	3.33878	11.167	-1.5984	11.6706	-1.45732	12	0
3.09	112.533	0	0	1.21321	0.0690001	2.15617	0.0505418	3.18277	0.0591491	4.17143	0.0554785	5.11693	0.0378429	8.30825	-1.30021	8.92702	1.43617	9.42711	-0.546392	10.1538	3.33878	11.119	-1.5984	11.6269	-1.45732	12	0
